Time;d10;d20;d40;d60;d80;d120
29.10.2015 12:30;0,345249568179099;0,303783607081924;0,363028997481253;0,340601408068445;0,353298584426998;0,388610703078992
29.10.2015 13:00;0,345326125744978;0,303770189399562;0,363025551721921;0,340572893013556;0,353137647106805;0,38856011447798
29.10.2015 13:30;0,345380854332236;0,303738087874808;0,363026195136058;0,340535906313904;0,352955333263447;0,388515834904445
29.10.2015 14:00;0,345435575654821;0,303705980849055;0,363026839919269;0,340498917032703;0,352773016243483;0,388471557723548
29.10.2015 14:30;0,345466728834525;0,303658181787769;0,363031950900879;0,340454267228495;0,352592225057292;0,38843592316792
29.10.2015 15:00;0,345497882014404;0,303610382726216;0,363037061882517;0,340409617424038;0,352411433870092;0,388400288612093
29.10.2015 15:30;0,345505177762674;0,30355032709433;0,363045560154737;0,340359639567808;0,352241610216895;0,38837448969293
29.10.2015 16:00;0,345512473510904;0,303490271462779;0,36305405842691;0,340309661711857;0,352071786564647;0,388348690773911
29.10.2015 16:30;0,345496395897714;0,303420197983243;0,363064642951061;0,340258112816876;0,351905675742315;0,388332738133816
29.10.2015 17:00;0,345480311201171;0,303350121778657;0,363075228073333;0,340206563725763;0,351739565668641;0,388316788616626
29.10.2015 17:30;0,345443335810589;0,303273034512995;0,363087464618248;0,340155360035497;0,351574421146296;0,388310507938162
29.10.2015 18:00;0,345406360419801;0,303195947246903;0,363099701163231;0,340104156344944;0,351409276623028;0,388304227259662
29.10.2015 18:30;0,345351317797064;0,303115520962401;0,363112807234786;0,340053460322729;0,351261345630489;0,388306728476112
29.10.2015 19:00;0,345296275174634;0,303035094678349;0,363125913306268;0,340002764300798;0,351113414638777;0,388309229692549
29.10.2015 19:30;0,345226627866412;0,302954247746881;0,363138990577099;0,339952198214768;0,351004810553008;0,38831962857246
29.10.2015 20:00;0,345156976386917;0,302873401101178;0,363152067552604;0,339901632036751;0,350896221250811;0,388330029857505
29.10.2015 20:30;0,345075863199576;0,302794760851792;0,363163327837682;0,339850361098975;0,350840687957073;0,388347563212475
29.10.2015 21:00;0,344994750011781;0,302716120601967;0,363174588122822;0,339799090160913;0,350785154663025;0,388365096567544
29.10.2015 21:30;0,344904216154385;0,302641858505909;0,36318268566705;0,339747739625774;0,350787431053901;0,388388165708124
29.10.2015 22:00;0,344813682297496;0,302567596410266;0,363190783211232;0,339696389090922;0,350789707444764;0,388411234848575
29.10.2015 22:30;0,344715687909125;0,302497908542929;0,36319521394195;0,339646677317923;0,350840111939663;0,388437803457846
29.10.2015 23:00;0,344617691299022;0,302428222107162;0,363199643404671;0,33959696647981;0,35089053034029;0,388464372867579
29.10.2015 23:30;0,344513271563915;0,302362907355209;0,363199815942967;0,339551459017556;0,350979717887435;0,388492444921016
30.10.2015;0,344408851828224;0,302297592602891;0,363199988481264;0,339505951555048;0,351068905435079;0,38852051697461
30.10.2015 00:30;0,344299133994099;0,302238672236659;0,363194933600227;0,33946749097871;0,351187989694405;0,388548348342755
30.10.2015 01:00;0,344189416160588;0,302179751870756;0,363189878719218;0,339429030402587;0,351307073953066;0,388576179710745
30.10.2015 01:30;0,344078368271639;0,302130152189857;0,363178766519441;0,339400788383327;0,351452940885833;0,38860260065651
30.10.2015 02:00;0,343967320510778;0,302080555639273;0,363167652365106;0,33937255020362;0,351598814071999;0,388629021277977
30.10.2015 02:30;0,343858403231199;0,302041199818045;0,363150381442682;0,33935808693339;0,3517569822315;0,388654825779531
30.10.2015 03:00;0,34374948595101;0,302001843996597;0,363133110520161;0,33934362366308;0,351915150391886;0,388680630281229
30.10.2015 03:30;0,343645508588684;0,30197349793289;0,363110630048703;0,339345709822095;0,352069911240175;0,388706300636899
30.10.2015 04:00;0,343541531226939;0,301945151869342;0,363088149577371;0,339347795981098;0,3522246720876;0,388731970992425
30.10.2015 04:30;0,343443494485181;0,301929165982325;0,363061781048545;0,339366710636608;0,352358483517362;0,38875681988235
30.10.2015 05:00;0,343345459809454;0,301913184194394;0,36303541142338;0,339385630331684;0,352492284994546;0,388781668287209
30.10.2015 05:30;0,343254395198326;0,301910457527972;0,363006078805618;0,339419213902273;0,352584841980739;0,38880430696296
30.10.2015 06:00;0,34316333058669;0,301907730861535;0,362976746187692;0,339452797473049;0,352677398967448;0,388826945638838
30.10.2015 06:30;0,343079137981579;0,301916408699411;0,3629440337349;0,339497445158823;0,352712440965003;0,388844842658535
30.10.2015 07:00;0,34299494537694;0,30192508653724;0,36291132128229;0,339542092844348;0,352747482962362;0,388862739678131
30.10.2015 07:30;0,342915838718053;0,301942136704818;0,362875260941024;0,339592462653727;0,352714356740549;0,388873559845089
30.10.2015 08:00;0,34283673316077;0,301959189100867;0,362839199563321;0,33964283319436;0,352681212103204;0,388884377408133
30.10.2015 08:30;0,342759425611502;0,301981794933724;0,36280000934841;0,339692051238742;0,352601156564618;0,388885999911427
30.10.2015 09:00;0,342682118061802;0,302004400766708;0,36276081913328;0,339741269283398;0,352521101025584;0,388887622414729
30.10.2015 09:30;0,34260327389885;0,3020281197513;0,362718694459856;0,339782770055093;0,352414611905714;0,388878480806812
30.10.2015 10:00;0,342524429736338;0,30205183873576;0,362676569786668;0,339824270826556;0,35230812278644;0,388869339198946
30.10.2015 10:30;0,342442914706075;0,302072241156084;0,362631477880565;0,339853114574594;0,352192826989342;0,388848680036775
30.10.2015 11:00;0,342361398818449;0,302092642100302;0,362586384894509;0,339881953949243;0,3520775292636;0,388828017533131
30.10.2015 11:30;0,342277196112679;0,302107135381325;0,362537510483337;0,339896120932921;0,351958986076188;0,388797991632973
30.10.2015 12:00;0,342192993406438;0,302121628662429;0,362488636071892;0,339910287916678;0,351840442888114;0,388767965732647
30.10.2015 12:30;0,342105208218928;0,302130170588552;0,362435106922181;0,3399085974522;0,351718528264167;0,388732083931136
30.10.2015 13:00;0,342017423031909;0,302138712514626;0,362381577772768;0,339906906987731;0,351596613640901;0,388696202129826
30.10.2015 13:30;0,341924651444458;0,302141067835214;0,362322787937106;0,339889212051726;0,351473526930789;0,38865713852024
30.10.2015 14:00;0,341831877951027;0,302143421234533;0,362263996433826;0,339871511943444;0,351350441292004;0,388618074084757
30.10.2015 14:30;0,341732180345656;0,302139955182016;0,362200044633038;0,339837494622541;0,351235222489316;0,388577030407916
