time,id,organ_type,sub_type,connect_no,organ_id,organ_id2,parent_organ,length,res_main,carbon_q,c_satis,rw_satis,c_demand_2,growth_rate,exudation,order,organ_length,coor_x,coor_y,coor_z,connection_1,connection_2,radius,r_xyl_node,radial_water,r_xyl,r_st,connection_belong,JW_Trsv,Q_ST,C_ST,P_Xyl,P_ST,JW_Xyl,JW_ST,JS_ST
14,220,3,1,2,13,2,0,0.0675,3.966657323232327e-09,,,,,,,1,,0.0,0.0,0.0475,77,76,0.1,,,1e-09,0.0001,,-0.12655999999999998,0.178122,0.137017,-0.423346,-0.45818400000000004,9.06275,1.5936299999999999,0.220442
14,221,4,2,1,16,18,2,0.06981530263156699,1.4694419422406714e-08,,,,,,,2,,0.016030916577620298,-5.889663202254277e-18,0.041647142656547315,78,77,0.2,,,1e-09,0.0001,,1.17406,0.323181,0.24860100000000002,-0.423346,-0.45882799999999996,9.15954,1.69134,0.237538
14,222,3,1,3,13,2,0,0.07,3.966657323232327e-09,,,,,,,1,,0.0,0.0,0.05,79,78,0.1,,,1e-09,0.0001,,-0.12443800000000001,0.178492,0.137302,-0.423346,-0.45793,9.237039999999999,1.7657599999999998,0.253887
14,223,4,2,2,17,22,2,0.07250000000000001,1.5866629292929308e-08,,,,,,,2,,-0.0020225424859373685,9.907600726170915e-19,0.05146946313073118,110,79,0.2,,,1e-09,0.0001,,-0.111303,0.180061,0.138509,-0.423346,-0.45783100000000004,9.274460000000001,1.80308,0.26934600000000003
14,224,4,2,2,17,22,2,0.07500000000000001,1.5866629292929308e-08,,,,,,,2,,-0.004045084971874737,1.981520145234183e-18,0.05293892626146237,111,110,0.2,,,1e-09,0.0001,,-0.09663200000000001,0.18181,0.139854,-0.423346,-0.457725,9.249239999999999,1.7776900000000002,0.283763
14,225,4,2,2,17,22,2,0.07750000000000001,1.5866629292929308e-08,,,,,,,2,,-0.006067627457811892,2.972280217851211e-18,0.05440838939219384,148,111,0.2,,,1e-09,0.0001,,-0.07411770000000001,0.18446700000000002,0.141897,-0.423346,-0.45761199999999996,9.1075,1.63657,0.296996
14,226,3,1,2,13,2,0,0.07250000000000001,3.966657323232327e-09,,,,,,,1,,0.0,0.0,0.0525,195,148,0.1,,,1e-09,0.0001,,-0.127831,0.17818,0.137061,-0.423346,-0.457766,8.71843,1.2454399999999999,0.308988
14,227,4,2,2,17,22,2,0.08000000000000002,1.5866629292929308e-08,,,,,,,2,,-0.008090169943749045,3.963040290468239e-18,0.05587785252292532,151,150,0.2,,,1e-09,0.0001,,-0.0379402,0.188698,0.145152,-0.423346,-0.45749300000000004,8.94967,1.47465,0.203138
14,228,4,2,2,17,22,2,0.08250000000000002,1.5866629292929308e-08,,,,,,,2,,-0.010112712429686201,4.953800363085268e-18,0.0573473156536568,152,151,0.2,,,1e-09,0.0001,,0.0236945,0.195847,0.150651,-0.423346,-0.457372,9.06301,1.58684,0.220775
14,229,4,2,2,17,22,2,0.08500000000000002,1.5866629292929308e-08,,,,,,,2,,-0.012135254915623362,5.944560435702293e-18,0.05881677878438826,196,152,0.2,,,1e-09,0.0001,,0.138249,0.20901799999999998,0.16078299999999998,-0.423346,-0.45725,9.15894,1.68405,0.23779899999999998
14,230,3,1,2,13,2,0,0.07500000000000001,3.966657323232327e-09,,,,,,,1,,0.0,0.0,0.055,197,196,0.1,,,1e-09,0.0001,,-0.12450499999999999,0.17865,0.137423,-0.423346,-0.457593,9.23247,1.75836,0.254087
14,231,3,1,2,13,2,0,0.07750000000000001,3.966657323232327e-09,,,,,,,1,,0.0,0.0,0.0575,198,197,0.1,,,1e-09,0.0001,,-0.120572,0.179194,0.13784200000000002,-0.423346,-0.457412,9.26946,1.79605,0.269495
14,232,3,1,2,13,2,0,0.08000000000000002,3.966657323232327e-09,,,,,,,1,,0.0,0.0,0.06,216,198,0.1,,,1e-09,0.0001,,-0.115837,0.179835,0.13833499999999999,-0.423346,-0.45722299999999994,9.24549,1.7716,0.28386999999999996
14,233,4,2,2,17,22,2,0.08750000000000002,1.5866629292929308e-08,,,,,,,2,,-0.014157797401560526,6.935320508319322e-18,0.060286241915119734,217,216,0.2,,,1e-09,0.0001,,0.38710100000000003,0.23726999999999998,0.182516,-0.423346,-0.457136,9.10396,1.6320299999999999,0.297066
14,234,3,1,2,13,2,0,0.08250000000000002,3.966657323232327e-09,,,,,,,1,,0.0,0.0,0.0625,221,217,0.1,,,1e-09,0.0001,,-0.110035,0.18060299999999999,0.138925,-0.423346,-0.457025,8.71542,1.24305,0.309023
14,235,3,1,2,13,2,0,0.08500000000000002,3.966657323232327e-09,,,,,,,1,,0.0,0.0,0.065,223,222,0.1,,,1e-09,0.0001,,-0.102801,0.18154,0.139646,-0.423346,-0.456821,8.93938,1.46999,0.20360699999999998
14,236,4,2,1,17,22,2,0.08964743630748258,1.3629030328401058e-08,,,,,,,2,,-0.01589510986865153,7.786358169096069e-18,0.06154847330689562,224,223,0.2,,,1e-09,0.0001,,1.17195,0.32377100000000003,0.249054,-0.423346,-0.457042,9.05143,1.5813,0.22115100000000001
14,237,3,1,2,13,2,0,0.08750000000000002,3.966657323232327e-09,,,,,,,1,,0.0,0.0,0.0675,225,224,0.1,,,1e-09,0.0001,,-0.0936239,0.182705,0.140542,-0.423346,-0.456609,9.14914,1.67793,0.238094
14,238,3,1,3,13,2,0,0.09000000000000002,3.966657323232327e-09,,,,,,,1,,0.0,0.0,0.07,227,225,0.1,,,1e-09,0.0001,,-0.0817686,0.18418099999999998,0.141678,-0.423346,-0.456391,9.22575,1.75205,0.254313
14,239,4,2,2,18,24,2,0.09250000000000001,1.5866629292929222e-08,,,,,,,2,,0.002022542485937363,-1.2384500907713612e-18,0.07146946313073119,228,227,0.2,,,1e-09,0.0001,,-0.096196,0.182567,0.14043599999999998,-0.423346,-0.45628500000000005,9.26332,1.7899900000000002,0.269664
14,240,3,1,2,13,2,0,0.09250000000000001,3.9666573232323055e-09,,,,,,,1,,0.0,0.0,0.0725,229,228,0.1,,,1e-09,0.0001,,-0.0381139,0.189274,0.145596,-0.423346,-0.456272,9.23879,1.7662900000000001,0.283989
14,241,4,2,2,18,24,2,0.09500000000000001,1.5866629292929308e-08,,,,,,,2,,0.004045084971874725,-2.4769001815427224e-18,0.07293892626146238,233,229,0.2,,,1e-09,0.0001,,-0.073979,0.18518800000000002,0.142452,-0.423346,-0.456172,9.101989999999999,1.62804,0.297143
14,242,4,2,2,18,24,2,0.09750000000000002,1.5866629292929308e-08,,,,,,,2,,0.006067627457812087,-3.7153502723140835e-18,0.07440838939219357,236,233,0.2,,,1e-09,0.0001,,-0.038150800000000006,0.189377,0.145674,-0.423346,-0.456054,8.71392,1.24094,0.309062
14,243,4,2,2,18,24,2,0.10000000000000002,1.5866629292929308e-08,,,,,,,2,,0.00809016994374945,-4.953800363085445e-18,0.07587785252292477,239,238,0.2,,,1e-09,0.0001,,0.023080700000000003,0.19647699999999998,0.151136,-0.423346,-0.45593199999999995,9.04461,1.57679,0.221437
14,244,4,2,2,18,24,2,0.10250000000000002,1.5866629292929308e-08,,,,,,,2,,0.010112712429686812,-6.1922504538568055e-18,0.07734731565365596,241,239,0.2,,,1e-09,0.0001,,0.137188,0.20959299999999997,0.161225,-0.423346,-0.45581099999999997,9.14214,1.67298,0.23831999999999998
14,245,3,1,2,13,2,0,0.09500000000000001,3.966657323232327e-09,,,,,,,1,,0.0,0.0,0.075,242,241,0.1,,,1e-09,0.0001,,0.0231776,0.196382,0.151063,-0.423346,-0.45615100000000003,9.21456,1.7469599999999998,0.254488
14,246,3,1,2,13,2,0,0.09750000000000002,3.966657323232327e-09,,,,,,,1,,0.0,0.0,0.0775,243,242,0.1,,,1e-09,0.0001,,0.137351,0.209506,0.161158,-0.423346,-0.45603,9.25278,1.7851099999999998,0.269795
14,247,4,2,2,18,24,2,0.10500000000000002,1.5866629292929308e-08,,,,,,,2,,0.012135254915624174,-7.430700544628165e-18,0.07881677878438716,244,243,0.2,,,1e-09,0.0001,,0.38559299999999996,0.237787,0.18291300000000002,-0.423346,-0.455697,9.23288,1.76203,0.284084
14,248,4,2,1,18,24,2,0.1056798622648329,4.3148490105418585e-09,,,,,,,2,,0.012685275041708221,-7.767490738065891e-18,0.07921639179724609,247,244,0.2,,,1e-09,0.0001,,1.17026,0.324246,0.24941999999999998,-0.423346,-0.455603,9.0963,1.62484,0.29720599999999997
14,249,3,1,2,13,2,0,0.10000000000000002,3.966657323232327e-09,,,,,,,1,,0.0,0.0,0.08,248,247,0.1,,,1e-09,0.0001,,0.385824,0.237709,0.182853,-0.423346,-0.455916,8.710289999999999,1.23925,0.309094
14,250,3,1,1,13,2,0,0.10068293924171813,1.0835943777935506e-09,,,,,,,1,,0.0,0.0,0.08068293924171811,,,0.1,,,,,,1.17051,0.32417399999999996,0.249365,-0.423346,-0.455822,,,
15,1,2,1,2,0,0,0,0.0,0.0,,,,,,,1,,0.0,0.0,-0.02,1,2,0.1,,,0.0001401689298628721,0.0023382580359966997,,-0.13206199999999998,0.147493,0.113456,-0.41106899999999996,-0.506505,49.3448,4.495369999999999,0.510027
15,2,2,1,2,0,1,0,0.0024999999999999957,3.966657323232317e-09,,,,,,,1,,1.2060908717797793e-05,-3.786535874796665e-05,-0.022499684129862765,2,3,0.1,,,0.0001401689298628721,0.0023382580359967036,,-0.100148,0.144366,0.111051,-0.40415300000000004,-0.5133800000000001,49.2446,4.39522,0.48809300000000005
15,3,2,1,2,0,1,0,0.004999999999999996,3.9666573232323245e-09,,,,,,,1,,-1.58928020557659e-05,-9.202623575990673e-05,-0.024998941057322463,3,4,0.1,,,0.0001401689298628721,0.0023382580359967045,,-0.0766327,0.140336,0.107951,-0.39725,-0.5200859999999999,49.168,4.31859,0.466196
15,4,2,1,2,0,1,0,0.007499999999999996,3.9666573232323245e-09,,,,,,,1,,-0.00012677853671255463,-3.8837618076948205e-05,-0.02749591429001812,4,5,0.1,,,0.0001401689298628721,0.0023382580359967028,,-0.0595444,0.135613,0.10431800000000001,-0.390358,-0.526654,49.1084,4.25904,0.444295
15,5,2,1,3,0,1,0,0.009999999999999995,3.966657323232323e-09,,,,,,,1,,-0.00020922302997775574,0.0002932239649391545,-0.02997239122522569,5,6,0.1,,,0.0001401689298628721,0.0023382580359967028,,-0.04738169999999999,0.130358,0.100275,-0.383475,-0.533107,48.8521,4.0614099999999995,0.407258
15,6,2,1,2,0,1,0,0.012499999999999994,3.966657323232323e-09,,,,,,,1,,-2.2464918200098376e-05,0.0005967527352684718,-0.03244685918688282,6,7,0.1,,,0.0001401689298628721,0.0023382580359967028,,-0.0412531,0.124553,0.09581039999999999,-0.376627,-0.5392359999999999,48.8108,4.02016,0.385173
15,7,2,1,2,0,1,0,0.014999999999999993,3.966657323232323e-09,,,,,,,1,,0.00017952172977105842,0.0008930168158287259,-0.034921011362601034,7,8,0.1,,,0.0001401689298628721,0.002338258035996709,,-0.038253300000000004,0.118408,0.0910834,-0.369786,-0.545275,48.7726,3.9819,0.362685
15,8,2,1,2,0,1,0,0.017499999999999998,3.966657323232333e-09,,,,,,,1,,0.0002834192447623262,0.0011450340611697336,-0.03740610544823027,8,9,0.1,,,0.0001401689298628721,0.0023382580359967028,,-0.038988999999999996,0.111845,0.0860345,-0.36294899999999997,-0.5512279999999999,48.7336,3.94291,0.339227
15,9,2,1,3,0,1,0,0.019999999999999997,3.966657323232323e-09,,,,,,,1,,-7.35688080508968e-05,0.0016791470692454839,-0.03982215238998303,9,16,0.1,,,0.0001401689298628721,0.0023382580359966997,,-0.045929000000000005,0.104564,0.08043389999999999,-0.356118,-0.5570930000000001,48.5172,3.84556,0.309314
15,10,3,1,2,13,2,0,0.0024999999999999988,3.966657323232323e-09,,,,,,,1,,0.0,0.0,-0.0175,16,17,0.1,,,0.0001401689298628721,0.0023382580359967028,,-0.174825,0.149456,0.11496700000000001,-0.418004,-0.49941599999999997,48.4536,3.7819199999999995,0.279474
15,11,3,1,2,13,2,0,0.005000000000000001,3.966657323232327e-09,,,,,,,1,,0.0,0.0,-0.015,17,18,0.1,,,0.0001401689298628721,0.0023382580359967028,,-0.17190999999999998,0.149956,0.11535,-0.418004,-0.499101,48.3572,3.68555,0.243213
15,12,3,1,2,13,2,0,0.0075,3.966657323232323e-09,,,,,,,1,,0.0,0.0,-0.0125,18,19,0.1,,,0.0001401689298628721,0.0023382580359966997,,-0.169052,0.150453,0.11573299999999999,-0.418005,-0.498775,48.2062,3.5345400000000002,0.198188
15,13,3,1,3,13,2,0,0.01,3.9666573232323245e-09,,,,,,,1,,0.0,0.0,-0.01,19,20,0.1,,,0.0001401689298628721,0.002338258035996706,,-0.16624,0.150951,0.11611600000000001,-0.418005,-0.498438,47.8674,3.38059,0.144762
15,14,2,6,2,1,3,1,0.012499999999999995,2.2312447443181825e-09,,,,,,,2,,-0.0022462405068512602,-0.0007217315774586838,-0.031007004701780007,20,21,0.075,,,0.0001401689298628721,0.0023382580359967123,,-0.159064,0.0110259,0.00848143,-0.180457,-0.53454,47.533,3.04622,0.08949800000000001
15,15,2,6,2,2,4,1,0.022499999999999996,2.231244744318181e-09,,,,,,,2,,0.0005936316342591493,0.004051640298456525,-0.04024181826556626,21,22,0.075,,,0.0001401689298628721,0.0023382580359966997,,-0.143173,0.00102917,0.000791673,-0.180996,-0.557574,47.1109,2.6240900000000003,0.0434205
15,16,2,1,2,0,1,0,0.022499999999999992,3.966657323232317e-09,,,,,,,1,,-0.0003679149414462908,0.0016484838532210846,-0.04230457461856104,22,23,0.1,,,0.0001401689298628721,0.002338258035996706,,-0.0636386,0.0960666,0.07389739999999999,-0.34931799999999996,-0.5627810000000001,46.6341,2.14732,0.0152512
15,17,2,1,2,0,1,0,0.02499999999999999,3.966657323232323e-09,,,,,,,1,,-0.0006152185720697667,0.0019380883406684385,-0.044775398399232336,23,41,0.1,,,0.0001401689298628721,0.002338258035996706,,-0.0963717,0.0857881,0.0659908,-0.342526,-0.568338,46.108999999999995,1.86618,0.00391358
15,18,2,1,2,0,1,0,0.02749999999999999,3.966657323232323e-09,,,,,,,1,,-0.0008528099756798468,0.0021900046043894887,-0.04725129995644405,41,42,0.1,,,0.0001401689298628721,0.0023382580359967123,,-0.151017,0.0728936,0.056072000000000004,-0.335748,-0.573711,45.6422,1.39937,0.000656459
15,19,2,1,3,0,1,0,0.029999999999999985,3.966657323232317e-09,,,,,,,1,,-0.0011164003322468121,0.0021842095057192897,-0.04973735839114672,42,43,0.1,,,0.0001401689298628721,0.002338258035996706,,-0.241554,0.055667999999999995,0.0428216,-0.328991,-0.578813,45.2065,0.963659,6.50659e-05
15,20,2,1,2,0,1,0,0.03249999999999999,3.966657323232327e-09,,,,,,,1,,-0.0012253906003422078,0.0023339709330477327,-0.052230487476522175,43,44,0.1,,,0.0001401689298628721,0.002338258035996706,,-0.334366,0.038194,0.02938,-0.322281,-0.58363,44.8026,0.559774,3.1094e-06
15,21,2,1,2,0,1,0,0.034999999999999996,3.966657323232338e-09,,,,,,,1,,-0.0013654202960972548,0.002464561528332497,-0.05472314424806734,44,45,0.1,,,0.0001401689298628721,0.0023382580359966928,,-0.422137,0.021511000000000002,0.016546900000000003,-0.315619,-0.587913,44.4014,0.425343,7.179810000000001e-08
15,22,2,1,2,0,1,0,0.03749999999999999,3.966657323232317e-09,,,,,,,1,,-0.0018446700419755436,0.0023927787986135584,-0.0571757279715699,45,46,0.1,,,0.0001401689298628721,0.002338258035996706,,-0.47676499999999994,0.00923316,0.00710243,-0.309015,-0.591557,44.0562,0.0801407,-3.25583e-09
15,23,2,1,3,0,1,0,0.039999999999999994,3.966657323232327e-09,,,,,,,1,,-0.0022893173441838775,0.0025524499586858755,-0.059630680903354945,46,47,0.1,,,0.0001401689298628721,0.002338258035996706,,-0.48826499999999995,0.00272624,0.00209711,-0.302478,-0.594512,43.7376,-0.238407,8.90697e-09
15,24,4,2,2,14,7,2,0.0125,1.5866629292929298e-08,,,,,,,2,,0.0020225424859373685,-2.476900181542729e-19,-0.008530536869268817,47,68,0.2,,,0.0001401689298628721,0.002338258035996706,,-0.11238599999999999,0.157317,0.12101300000000001,-0.418005,-0.498325,43.4437,-0.532335,1.77673e-08
15,25,4,2,2,14,7,2,0.015000000000000001,1.5866629292929298e-08,,,,,,,2,,0.004045084971874737,-4.953800363085458e-19,-0.007061073738537633,68,69,0.2,,,0.0001401689298628721,0.0023382580359967123,,-0.09073110000000001,0.159909,0.12300699999999999,-0.418005,-0.498205,43.1707,-0.517836,1.85391e-08
15,26,4,2,2,14,7,2,0.0175,1.5866629292929298e-08,,,,,,,2,,0.006067627457812106,-7.430700544628187e-19,-0.00559161060780645,69,70,0.2,,,0.0001401689298628721,0.002338258035996706,,-0.0600749,0.16355,0.125808,-0.418005,-0.498079,42.9222,-0.766362,2.5540099999999998e-08
15,27,4,2,2,14,7,2,0.02,1.586662929292929e-08,,,,,,,2,,0.008090169943749474,-9.907600726170917e-19,-0.004122147477075266,70,71,0.2,,,0.0001401689298628721,0.002338258035996706,,-0.014478999999999999,0.168926,0.129943,-0.418005,-0.49794700000000003,42.6948,-0.993814,3.08936e-08
15,28,4,2,2,14,7,2,0.0225,1.586662929292929e-08,,,,,,,2,,0.010112712429686843,-1.2384500907713653e-18,-0.0026526843463440847,71,72,0.2,,,0.0001401689298628721,0.0023382580359966928,,0.0578442,0.17738800000000002,0.136453,-0.418005,-0.49781400000000003,42.4869,-1.20165,3.4821100000000003e-08
15,29,3,1,2,13,2,0,0.0125,3.9666573232323245e-09,,,,,,,1,,0.0,0.0,-0.0075,72,73,0.1,,,0.0001401689298628721,0.0023382580359966928,,-0.186691,0.148667,0.11435999999999999,-0.418005,-0.49820200000000003,42.2961,-1.11594,3.3379199999999995e-08
15,30,3,1,2,13,2,0,0.015,3.966657323232323e-09,,,,,,,1,,0.0,0.0,-0.005,73,74,0.1,,,0.0001401689298628721,0.002338258035996706,,-0.182315,0.149305,0.11485,-0.418005,-0.497954,42.1253,-1.28681,3.636519999999999e-08
15,31,3,1,2,13,2,0,0.017499999999999998,3.966657323232323e-09,,,,,,,1,,0.0,0.0,-0.0025,74,103,0.1,,,0.0001401689298628721,0.002338258035996706,,-0.17814000000000002,0.149925,0.115327,-0.418005,-0.49769399999999997,41.972,-1.4400899999999999,3.8503e-08
15,32,3,1,2,13,2,0,0.019999999999999997,3.966657323232323e-09,,,,,,,1,,0.0,0.0,0.0,103,104,0.1,,,0.0001401689298628721,0.002338258035996706,,-0.174094,0.150535,0.11579600000000001,-0.418005,-0.49742200000000003,41.8353,-1.57677,3.99007e-08
15,33,2,6,2,1,3,1,0.014999999999999996,2.2312447443181825e-09,,,,,,,2,,-0.004228918047675627,-0.0018158558648458134,-0.03206619392607388,104,105,0.075,,,0.0001401689298628721,0.0023382580359966928,,-0.0413234,-2.0092e-08,-1.54554e-08,-0.131946,-0.534464,41.7136,-1.44824,3.69876e-08
15,34,2,6,2,1,3,1,0.017499999999999995,2.231244744318181e-09,,,,,,,2,,-0.0060968121023694775,-0.0030017407531547444,-0.033230087749461505,105,106,0.075,,,0.0001401689298628721,0.002338258035996706,,-0.00693171,-1.9161e-08,-1.4739200000000001e-08,-0.123404,-0.534031,41.6091,-1.55279,3.76842e-08
15,35,2,6,2,1,3,1,0.019999999999999997,2.231244744318184e-09,,,,,,,2,,-0.007977236285799827,-0.004320720442321179,-0.03421715282833763,106,107,0.075,,,0.0001401689298628721,0.002338258035996706,,-0.00118021,-1.90113e-08,-1.46241e-08,-0.121555,-0.533538,41.5203,-1.6416,3.787280000000001e-08
15,36,2,6,2,1,3,1,0.0225,2.231244744318184e-09,,,,,,,2,,-0.009961128555471946,-0.0055264326397117085,-0.035144746251879924,107,108,0.075,,,0.0001401689298628721,0.0023382580359966928,,-0.000148074,-1.89763e-08,-1.4597200000000001e-08,-0.120808,-0.533035,41.4466,-1.71525,3.7614400000000004e-08
15,37,2,6,2,2,4,1,0.024999999999999994,2.231244744318181e-09,,,,,,,2,,0.0012645198707353883,0.006419505622700739,-0.04068127563596713,108,109,0.075,,,0.0001401689298628721,0.002338258035996719,,-0.022882,-1.96344e-08,-1.51034e-08,-0.14991500000000002,-0.5567810000000001,41.3873,-1.54919,3.36733e-08
15,38,2,6,2,2,4,1,0.027499999999999993,2.231244744318181e-09,,,,,,,2,,0.0019341995416385716,0.008787472550926007,-0.0411220270003557,109,142,0.075,,,0.0001401689298628721,0.002338258035996706,,-0.0032544000000000006,-1.90692e-08,-1.46686e-08,-0.144297,-0.555791,41.343999999999994,-1.5925200000000002,3.2837199999999996e-08
15,39,2,6,2,2,4,1,0.029999999999999992,2.231244744318181e-09,,,,,,,2,,0.0027858922425064796,0.011120927455096227,-0.041404175460376794,142,143,0.075,,,0.0001401689298628721,0.002338258035996706,,-0.000485988,-1.89914e-08,-1.46088e-08,-0.142625,-0.554772,41.316,-1.6205,3.1661399999999997e-08
15,40,2,6,2,3,5,1,0.03249999999999999,2.231244744318184e-09,,,,,,,2,,0.0007382029549110864,0.0010006172004518041,-0.05092460558620541,143,144,0.075,,,0.0001401689298628721,0.0023382580359966928,,-0.0844313,-2.1442200000000002e-08,-1.6494e-08,-0.185703,-0.578056,41.3032,-1.63332,3.01816e-08
15,41,2,1,2,0,1,0,0.042499999999999996,3.966657323232327e-09,,,,,,,1,,-0.0027608520576439515,0.002775948639707641,-0.06207561512610689,144,145,0.1,,,0.0001401689298628721,0.002338258035996706,,-0.466814,0.000609845,0.000469111,-0.29601500000000003,-0.597068,41.3054,-1.41452,2.5323700000000003e-08
15,42,2,1,2,0,1,0,0.045000000000000005,3.966657323232338e-09,,,,,,,1,,-0.0032659104393871242,0.003008122062420253,-0.06451303415713477,145,146,0.1,,,0.0001401689298628721,0.002338258035996706,,-0.43570699999999996,8.777549999999999e-05,6.75196e-05,-0.289618,-0.598982,41.324,-1.3959,2.33168e-08
15,43,2,1,2,0,1,0,0.04750000000000001,3.966657323232327e-09,,,,,,,1,,-0.003940754521605295,0.003744682516988358,-0.06680477239730566,146,147,0.1,,,0.0001401689298628721,0.0023382580359966928,,-0.403885,7.221160000000001e-06,5.554740000000001e-06,-0.283281,-0.600299,41.3591,-1.36079,2.10405e-08
15,44,2,1,3,0,1,0,0.05000000000000001,3.966657323232327e-09,,,,,,,1,,-0.004583789557935142,0.004449940870701916,-0.06911542524803195,147,188,0.1,,,0.0001401689298628721,0.002338258035996719,,-0.37406100000000003,2.1944099999999999e-07,1.688e-07,-0.277001,-0.601064,41.4109,-1.3089899999999999,1.8513400000000004e-08
15,45,2,1,2,0,1,0,0.0525,3.9666573232323055e-09,,,,,,,1,,-0.005203963881101148,0.005142347673468369,-0.07143619163618227,188,189,0.1,,,0.0001401689298628721,0.00233825803599668,,-0.345202,-5.28144e-08,-4.06264e-08,-0.270778,-0.601646,41.4797,-1.0290000000000001,1.57425e-08
15,46,2,1,2,0,1,0,0.055,3.966657323232327e-09,,,,,,,1,,-0.005811808477884673,0.005449920392255075,-0.07384158639979577,189,190,0.1,,,0.0001401689298628721,0.002338258035996719,,-0.31854699999999997,-5.3711900000000006e-08,-4.13169e-08,-0.264602,-0.601755,41.5673,-0.941475,1.30098e-08
15,47,2,1,2,0,1,0,0.0575,3.966657323232327e-09,,,,,,,1,,-0.006368149348482194,0.005717787432409285,-0.07626413301121562,190,191,0.1,,,0.0001401689298628721,0.00233825803599668,,-0.293928,-4.8568499999999996e-08,-3.73604e-08,-0.258472,-0.601429,41.674,-0.834699,1.00377e-08
15,48,4,2,2,14,7,2,0.024999999999999998,1.586662929292929e-08,,,,,,,2,,0.012135254915624212,-1.4861401089256388e-18,-0.0011832212156129027,191,192,0.2,,,0.0001401689298628721,0.002338258035996719,,0.18401700000000001,0.192019,0.147707,-0.418005,-0.497684,41.8007,-0.707986,6.84565e-09
15,49,4,2,2,14,7,2,0.027499999999999997,1.586662929292929e-08,,,,,,,2,,0.014157797401561582,-1.7338301270799128e-18,0.00028624191511827853,192,193,0.2,,,0.0001401689298628721,0.0023382580359966928,,0.44393599999999994,0.221764,0.170587,-0.418005,-0.49756300000000003,41.9482,-0.364846,3.44254e-09
15,50,3,1,2,13,2,0,0.022499999999999996,3.966657323232323e-09,,,,,,,1,,0.0,0.0,0.0025,193,194,0.1,,,0.0001401689298628721,0.0015618585488561187,,-0.170139,0.151141,0.11626199999999999,-0.418005,-0.497138,42.1185,-0.19456500000000002,8.62243e-12
15,51,3,1,2,13,2,0,0.024999999999999994,3.966657323232323e-09,,,,,,,1,,0.0,0.0,0.005,5,14,0.1,,,0.9713495372691118,0.014780100178152004,,-0.16626300000000002,0.15174200000000002,0.116725,-0.418005,-0.49684300000000003,0.209006,0.150254,0.0150668
15,52,3,1,2,13,2,0,0.027499999999999993,3.966657323232323e-09,,,,,,,1,,0.0,0.0,0.0075,14,33,0.1,,,0.9713495372691118,0.014780100178152004,,-0.162471,0.152339,0.117184,-0.418005,-0.49653800000000003,0.049942099999999996,-0.00880943,1.36153e-10
15,53,3,1,3,13,2,0,0.029999999999999992,3.966657323232323e-09,,,,,,,1,,0.0,0.0,0.01,33,34,0.1,,,0.9911303026073636,0.014780100178151998,,-0.158776,0.15292999999999998,0.117638,-0.418005,-0.496221,0.00861863,-0.050132800000000005,7.3892e-10
15,54,2,6,2,1,3,1,0.025,2.231244744318184e-09,,,,,,,2,,-0.01202731694175422,-0.006450027120201197,-0.03620674379801721,34,35,0.075,,,1.0961640665606862,0.014780100178152015,,-4.6650299999999996e-05,-1.8977700000000003e-08,-1.4598200000000002e-08,-0.12028,-0.5325300000000001,0.00168693,-0.05706459999999999,8.345180000000001e-10
15,55,2,6,2,1,3,1,0.0275,2.231244744318181e-09,,,,,,,2,,-0.014090164156257006,-0.0073802057794985255,-0.03726948978432151,35,36,0.075,,,1.473373177683638,0.014780100178152015,,-5.2995500000000004e-05,-1.89814e-08,-1.46011e-08,-0.119777,-0.532025,0.0005067180000000001,-0.0582448,8.50209e-10
15,56,2,6,2,1,3,1,0.030000000000000002,2.231244744318184e-09,,,,,,,2,,-0.01613267419882076,-0.008331849485456096,-0.03835232263519812,36,54,0.075,,,1.473373177683638,0.014780100178152015,,-8.968200000000001e-05,-1.89828e-08,-1.4602200000000002e-08,-0.11928,-0.53152,0.00035864400000000003,-0.0583928,8.5243e-10
15,57,2,6,2,1,3,1,0.0325,2.231244744318181e-09,,,,,,,2,,-0.018175752353107692,-0.00939618092563804,-0.039323420076712474,54,55,0.075,,,1.6135163568722468,0.014780100178151998,,-9.14701e-06,-1.89735e-08,-1.4595000000000001e-08,-0.118755,-0.531014,0.000311994,-0.0584395,8.53279e-10
15,58,2,6,2,2,4,1,0.032499999999999994,2.231244744318184e-09,,,,,,,2,,0.003720885180545041,0.013404086438481564,-0.04180787493078128,55,56,0.075,,,1.9178240705539853,0.014780100178152015,,-0.000142297,-1.89821e-08,-1.46016e-08,-0.141522,-0.5537489999999999,0.000258998,-0.058492499999999996,8.541169999999999e-10
15,59,2,6,2,2,4,1,0.034999999999999996,2.231244744318184e-09,,,,,,,2,,0.004593591908065453,0.0157355926540788,-0.04203692019786199,56,57,0.075,,,3.1014461020585977,0.014780100178151998,,-0.000104036,-1.8981e-08,-1.4600799999999999e-08,-0.140489,-0.552725,0.00016931599999999998,-0.0585822,8.55007e-10
15,60,2,6,2,2,4,1,0.0375,2.231244744318184e-09,,,,,,,2,,0.005402375940865789,0.018079679734976862,-0.04235492042656322,57,83,0.075,,,3.1014461020585977,0.014780100178152015,,-0.00010084200000000001,-1.8980599999999998e-08,-1.46005e-08,-0.139463,-0.551701,0.000160169,-0.0585913,8.55413e-10
