x1 y1 z1 x2 y2 z2 radius R G B time type organ 
0.0000 -1.5146 30.9726 0.0000 -1.6829 31.0806 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -1.6829 31.0806 0.0000 -1.8512 31.1887 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -1.8512 31.1887 0.0000 -2.0195 31.2967 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -2.0195 31.2967 0.0000 -2.1878 31.4048 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -2.1878 31.4048 0.0000 -2.3561 31.5129 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -2.3561 31.5129 0.0000 -2.5244 31.6209 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -2.5244 31.6209 0.0000 -2.6927 31.7290 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -2.6927 31.7290 0.0000 -2.7785 31.7841 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 -0.8415 30.5403 -0.1199 -1.0261 30.6589 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.1199 -1.0261 30.6589 -0.2397 -1.2107 30.7774 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.2397 -1.2107 30.7774 -0.3596 -1.3953 30.8959 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.3596 -1.3953 30.8959 -0.4794 -1.5799 31.0145 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.4794 -1.5799 31.0145 -0.5993 -1.7645 31.1330 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.5993 -1.7645 31.1330 -0.7191 -1.9492 31.2516 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.7191 -1.9492 31.2516 -0.7953 -2.0665 31.3269 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -1.0098 30.6484 0.1199 -1.1944 30.7669 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.1199 -1.1944 30.7669 0.2397 -1.3790 30.8855 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.2397 -1.3790 30.8855 0.3596 -1.5636 31.0040 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.3596 -1.5636 31.0040 0.4794 -1.7482 31.1225 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.4794 -1.7482 31.1225 0.5993 -1.9328 31.2411 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.5993 -1.9328 31.2411 0.7191 -2.1175 31.3596 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.7191 -2.1175 31.3596 0.7781 -2.2082 31.4179 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -1.1781 30.7564 -0.1199 -1.3627 30.8750 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.1199 -1.3627 30.8750 -0.2397 -1.5473 30.9935 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.2397 -1.5473 30.9935 -0.3596 -1.7319 31.1121 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.3596 -1.7319 31.1121 -0.4794 -1.9165 31.2306 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.4794 -1.9165 31.2306 -0.5993 -2.1011 31.3491 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.5993 -2.1011 31.3491 -0.7191 -2.2857 31.4677 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.7191 -2.2857 31.4677 -0.7600 -2.3486 31.5081 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -1.3464 30.8645 0.1199 -1.5310 30.9830 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.1199 -1.5310 30.9830 0.2397 -1.7156 31.1016 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.2397 -1.7156 31.1016 0.3596 -1.9002 31.2201 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.3596 -1.9002 31.2201 0.4794 -2.0848 31.3387 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.4794 -2.0848 31.3387 0.5993 -2.2694 31.4572 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.5993 -2.2694 31.4572 0.7191 -2.4540 31.5757 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.7191 -2.4540 31.5757 0.7409 -2.4876 31.5973 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -1.5146 30.9726 -0.1199 -1.6993 31.0911 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.1199 -1.6993 31.0911 -0.2397 -1.8839 31.2096 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.2397 -1.8839 31.2096 -0.3596 -2.0685 31.3282 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.3596 -2.0685 31.3282 -0.4794 -2.2531 31.4467 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.4794 -2.2531 31.4467 -0.5993 -2.4377 31.5653 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.5993 -2.4377 31.5653 -0.7191 -2.6223 31.6838 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.7191 -2.6223 31.6838 -0.7209 -2.6250 31.6855 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -1.6829 31.0806 0.1199 -1.8676 31.1992 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.1199 -1.8676 31.1992 0.2397 -2.0522 31.3177 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.2397 -2.0522 31.3177 0.3596 -2.2368 31.4362 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.3596 -2.2368 31.4362 0.4794 -2.4214 31.5548 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.4794 -2.4214 31.5548 0.5993 -2.6060 31.6733 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.5993 -2.6060 31.6733 0.6998 -2.7608 31.7727 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -1.8512 31.1887 -0.1199 -2.0359 31.3072 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.1199 -2.0359 31.3072 -0.2397 -2.2205 31.4258 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.2397 -2.2205 31.4258 -0.3596 -2.4051 31.5443 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.3596 -2.4051 31.5443 -0.4794 -2.5897 31.6628 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.4794 -2.5897 31.6628 -0.5993 -2.7743 31.7814 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.5993 -2.7743 31.7814 -0.6775 -2.8948 31.8588 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -2.0195 31.2967 0.1199 -2.2041 31.4153 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.1199 -2.2041 31.4153 0.2397 -2.3888 31.5338 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.2397 -2.3888 31.5338 0.3596 -2.5734 31.6524 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.3596 -2.5734 31.6524 0.4794 -2.7580 31.7709 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.4794 -2.7580 31.7709 0.5993 -2.9426 31.8894 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.5993 -2.9426 31.8894 0.6540 -3.0269 31.9436 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -2.1878 31.4048 -0.1199 -2.3724 31.5233 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.1199 -2.3724 31.5233 -0.2397 -2.5571 31.6419 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.2397 -2.5571 31.6419 -0.3596 -2.7417 31.7604 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.3596 -2.7417 31.7604 -0.4794 -2.9263 31.8790 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.4794 -2.9263 31.8790 -0.5993 -3.1109 31.9975 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.5993 -3.1109 31.9975 -0.6292 -3.1569 32.0271 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -2.3561 31.5129 0.1199 -2.5407 31.6314 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.1199 -2.5407 31.6314 0.2397 -2.7253 31.7499 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.2397 -2.7253 31.7499 0.3596 -2.9100 31.8685 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.3596 -2.9100 31.8685 0.4794 -3.0946 31.9870 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.4794 -3.0946 31.9870 0.5993 -3.2792 32.1056 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.5993 -3.2792 32.1056 0.6029 -3.2848 32.1091 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -2.5244 31.6209 -0.1199 -2.7090 31.7395 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.1199 -2.7090 31.7395 -0.2397 -2.8936 31.8580 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.2397 -2.8936 31.8580 -0.3596 -3.0783 31.9765 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.3596 -3.0783 31.9765 -0.4794 -3.2629 32.0951 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
-0.4794 -3.2629 32.0951 -0.5751 -3.4103 32.1897 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 -2.6927 31.7290 0.1199 -2.8773 31.8475 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.1199 -2.8773 31.8475 0.2397 -3.0619 31.9661 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.2397 -3.0619 31.9661 0.3596 -3.2466 32.0846 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.3596 -3.2466 32.0846 0.4794 -3.4312 32.2031 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.4794 -3.4312 32.2031 0.5457 -3.5332 32.2687 0.0200 1.0000 1.0000 1.0000 6.0000 3.0000 8.0000 
0.0000 0.0000 30.0000 -0.1666 0.1623 30.0917 0.3000 1.0000 1.0000 0.0000 8.3597 2.0000 4.0000 
-0.1666 0.1623 30.0917 -0.3332 0.3246 30.1834 0.3000 1.0000 1.0000 0.0000 8.4434 2.0000 4.0000 
-0.3332 0.3246 30.1834 -0.4958 0.4886 30.2791 0.3000 1.0000 1.0000 0.0000 8.5275 2.0000 4.0000 
-0.4958 0.4886 30.2791 -0.6517 0.6569 30.3784 0.3000 1.0000 1.0000 0.0000 8.6119 2.0000 4.0000 
-0.6517 0.6569 30.3784 -0.8076 0.8252 30.4778 0.3000 1.0000 1.0000 0.0000 8.6966 2.0000 4.0000 
-0.8076 0.8252 30.4778 -0.9607 0.9944 30.5799 0.3000 1.0000 1.0000 0.0000 8.7816 2.0000 4.0000 
-0.9607 0.9944 30.5799 -1.1056 1.1639 30.6929 0.3000 1.0000 1.0000 0.0000 8.8669 2.0000 4.0000 
-1.1056 1.1639 30.6929 -1.2521 1.3309 30.8076 0.3000 1.0000 1.0000 0.0000 8.9526 2.0000 4.0000 
-1.2521 1.3309 30.8076 -1.3976 1.4977 30.9238 0.3000 1.0000 1.0000 0.0000 9.0385 2.0000 4.0000 
-1.3976 1.4977 30.9238 -1.5398 1.6641 31.0447 0.3000 1.0000 1.0000 0.0000 9.1248 2.0000 4.0000 
-1.5398 1.6641 31.0447 -1.6820 1.8304 31.1656 0.3000 1.0000 1.0000 0.0000 9.2113 2.0000 4.0000 
-1.6820 1.8304 31.1656 -1.8241 1.9968 31.2864 0.3000 1.0000 1.0000 0.0000 9.2982 2.0000 4.0000 
-1.8241 1.9968 31.2864 -1.9652 2.1620 31.4101 0.3000 1.0000 1.0000 0.0000 9.3855 2.0000 4.0000 
-1.9652 2.1620 31.4101 -2.1056 2.3259 31.5363 0.3000 1.0000 1.0000 0.0000 9.4730 2.0000 4.0000 
-2.1056 2.3259 31.5363 -2.2456 2.4882 31.6650 0.3000 1.0000 1.0000 0.0000 9.5609 2.0000 4.0000 
-2.2456 2.4882 31.6650 -2.3843 2.6514 31.7940 0.3000 1.0000 1.0000 0.0000 9.6491 2.0000 4.0000 
-2.3843 2.6514 31.7940 -2.5229 2.8146 31.9229 0.3000 1.0000 1.0000 0.0000 9.7377 2.0000 4.0000 
-2.5229 2.8146 31.9229 -2.6574 2.9780 32.0561 0.3000 1.0000 1.0000 0.0000 9.8266 2.0000 4.0000 
-2.6574 2.9780 32.0561 -2.7917 3.1359 32.1958 0.3000 1.0000 1.0000 0.0000 9.9158 2.0000 4.0000 
-2.7917 3.1359 32.1958 -2.9184 3.2954 32.3407 0.3000 1.0000 1.0000 0.0000 10.0054 2.0000 4.0000 
-2.9184 3.2954 32.3407 -3.0326 3.4595 32.4908 0.3000 1.0000 1.0000 0.0000 10.0953 2.0000 4.0000 
-3.0326 3.4595 32.4908 -3.1445 3.6226 32.6437 0.3000 1.0000 1.0000 0.0000 10.1855 2.0000 4.0000 
-3.1445 3.6226 32.6437 -3.2564 3.7857 32.7967 0.3000 1.0000 1.0000 0.0000 10.2762 2.0000 4.0000 
-3.2564 3.7857 32.7967 -3.3653 3.9506 32.9498 0.3000 1.0000 1.0000 0.0000 10.3671 2.0000 4.0000 
-3.3653 3.9506 32.9498 -3.4741 4.1155 33.1029 0.3000 1.0000 1.0000 0.0000 10.4585 2.0000 4.0000 
-3.4741 4.1155 33.1029 -3.5250 4.1932 33.1753 0.3000 1.0000 1.0000 0.0000 10.5016 2.0000 4.0000 
0.0000 0.0000 37.0000 -0.0000 0.2104 37.1351 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
-0.0000 0.2104 37.1351 -0.0000 0.4207 37.2702 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
-0.0000 0.4207 37.2702 -0.0000 0.5135 37.3298 0.3000 1.0000 1.0000 0.0000 6.0000 2.0000 8.0000 
0.0000 0.0000 37.0000 0.0634 0.2213 37.0975 0.3000 1.0000 1.0000 0.0000 10.4223 2.0000 4.0000 
0.0634 0.2213 37.0975 0.1268 0.4426 37.1950 0.3000 1.0000 1.0000 0.0000 10.5061 2.0000 4.0000 
0.1268 0.4426 37.1950 0.1901 0.6639 37.2926 0.3000 1.0000 1.0000 0.0000 10.5901 2.0000 4.0000 
0.1901 0.6639 37.2926 0.1981 0.6915 37.3048 0.3000 1.0000 1.0000 0.0000 10.6007 2.0000 4.0000 
